,molecule_chembl_id,Ki,units,smiles,pKi
449,CHEMBL3612939,3.0,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)cc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,8.522878745280337
450,CHEMBL164275,3.0,nM,CCn1cc2c(nc(NC(=O)Nc3ccc(Cl)c(Cl)c3)n3nc(-c4ccco4)nc23)n1,8.522878745280337
451,CHEMBL234136,3.0,nM,OCc1cnn(-c2nc(Nc3ccccn3)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,8.522878745280337
452,CHEMBL1094143,3.0,nM,O=C(Nc1nc(-c2ccccc2)nc2nn(Cc3ccccc3)cc12)c1ccccc1,8.522878745280337
453,CHEMBL1650384,3.0,nM,CC(=O)Nc1cc(-c2ccco2)nc(-c2ccco2)n1,8.522878745280337
454,CHEMBL1800736,3.01,nM,C=CCN1C(=O)N2CC(CC)N=C2c2[nH]c(-c3cc(C)nn3C)nc21,8.521433504406156
455,CHEMBL1834700,3.02,nM,O=C(Cc1ccccc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccccc3)nn12,8.51999305704285
456,CHEMBL317382,3.03,nM,O=C(Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12)c1ccccc1,8.518557371497694
457,CHEMBL596014,3.03,nM,O=C(NC1CC1)[C@H]1S[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,8.518557371497694
458,CHEMBL572653,3.05,nM,CCn1cc2c(nc(NC(=O)Cc3cccc4ccccc34)n3nc(-c4ccco4)nc23)n1,8.515700160653214
459,CHEMBL2064660,3.06,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#Cc4ccc(-c5ccccc5)cc4)nc31)[C@H](O)[C@@H]2O,8.51427857351842
460,CHEMBL2064650,3.1,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(-c5ccccc5)cc4)nc31)[C@H](O)[C@@H]2O,8.508638306165727
461,CHEMBL2368365,3.1,nM,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4ccc(N)c(I)c4)nc(Cl)nc31)[C@H](O)[C@@H]2O,8.508638306165727
462,CHEMBL574612,3.1,nM,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#CCCC(=O)NCCCN)nc31)[C@H](O)[C@@H]2O,8.508638306165727
463,CHEMBL1800785,3.11,nM,COc1cc(-c2nc3c([nH]2)C2=NC(C)CN2C(=O)N3Cc2ccccc2)n(C)n1,8.507239610973162
464,CHEMBL4159215,3.14,nM,Nc1nc(NCc2ccsc2)nc2sc(-c3ccco3)nc12,8.503070351926786
465,CHEMBL4290842,3.19,nM,CNc1ncc(C(=O)OC(C)c2ccccc2)c2nc(-c3ccco3)nn12,8.496209316942819
466,CHEMBL242202,3.2,nM,Cc1ccc(-n2cc3c(n2)c(=O)[nH]c2ccccc23)cc1,8.494850021680094
467,CHEMBL2089336,3.2,nM,CNc1nc(C#Cc2ccccc2Cl)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@@H]2C[C@@H]21,8.494850021680094
468,CHEMBL220386,3.2,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NOC)nc(C#Cc4ccc(F)cc4)nc32)[C@H](O)[C@@H]1O,8.494850021680094
469,CHEMBL2322900,3.2,nM,O=C(Nc1nc(-c2ccccc2)nc2cn(-c3ccccc3)nc12)c1cccnc1,8.494850021680094
470,CHEMBL242203,3.2,nM,COc1ccc(-n2cc3c(n2)c(=O)[nH]c2ccccc23)cc1,8.494850021680094
471,CHEMBL4483546,3.24,nM,COc1cc(CCNc2nc(C#Cc3ccc(Br)s3)nc3c2ncn3[C@H]2[C@H](O)[C@H](O)[C@@H]3C[C@@H]32)ccc1O,8.489454989793387
472,CHEMBL5171451,3.25,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCCc4ccc(O)c(OC)c4)nc(C#Cc4ccco4)nc31)[C@H](O)[C@@H]2O,8.488116639021126
473,CHEMBL212458,3.29,nM,COc1ccc(-n2nc3c(N(C(=O)c4ccccc4)C(=O)c4ccccc4)nc4ccccc4n3c2=O)cc1,8.482804102050025
474,CHEMBL2092941,3.3,nM,Nc1nc(C#CC(O)c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,8.481486060122112
475,CHEMBL475791,3.3,nM,COc1ccc(-n2nc3c(=O)[nH]c4ncccc4n3c2=O)cc1,8.481486060122112
476,CHEMBL3314888,3.3,nM,CCNc1ncc(C(=O)OCC)c2nc(-c3ccco3)nn12,8.481486060122112
477,CHEMBL1650379,3.3,nM,CC(=O)Nc1cc(-c2ccc3c(c2)OCO3)nc(-c2ccc3c(c2)OCO3)n1,8.481486060122112
478,CHEMBL223456,3.3,nM,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NOC)nc(C#Cc4ccc(C)cc4)nc32)[C@H](O)[C@@H]1O,8.481486060122112
479,CHEMBL2113542,3.3,nM,CCOC[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,8.481486060122112
480,CHEMBL5170037,3.31,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCCc4ccc(O)c(OC)c4)nc(C#Cc4ccc(F)s4)nc31)[C@H](O)[C@@H]2O,8.480172006224281
481,CHEMBL5180037,3.33,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCCc4ccc(O)c(OC)c4)nc(C#Cc4cccs4)nc31)[C@H](O)[C@@H]2O,8.47755576649368
482,CHEMBL5206047,3.34,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCCc4ccc(O)c(OC)c4)nc(C#Cc4ccsc4)nc31)[C@H](O)[C@@H]2O,8.476253533188435
483,CHEMBL1834701,3.34,nM,O=C(Cc1ccccc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccc(F)cc3)nn12,8.476253533188435
484,CHEMBL4084951,3.35,nM,CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(NCc4cccc(F)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,8.474955192963154
485,CHEMBL231560,3.35,nM,Cc1cccc(-n2cc3c(n2)c(NC(=O)NCc2ccccc2)nc2ccccc23)c1,8.474955192963154
486,CHEMBL5203255,3.37,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCCc4ccccc4)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,8.47237009912866
487,CHEMBL4292571,3.37,nM,CNc1ncc(C(=O)OCc2cccc(F)c2)c2nc(-c3ccco3)nn12,8.47237009912866
488,CHEMBL3407769,3.39,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4cccc(C(F)(F)F)c4)nc31)[C@H](O)[C@@H]2O,8.469800301796917
489,CHEMBL2181972,3.4,nM,CNc1nc(C#N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,8.468521082957745
490,CHEMBL349019,3.4,nM,Cn1cc2c(nc(NC(=O)Nc3ccc(Cl)c(Cl)c3)n3nc(-c4ccco4)nc23)n1,8.468521082957745
491,CHEMBL583744,3.4,nM,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#CCCCCC(=O)NCCN)nc31)[C@H](O)[C@@H]2O,8.468521082957745
492,CHEMBL345076,3.4,nM,CNC(=O)C12CC1C(n1cnc3c(NC)nc(Cl)nc31)C(O)C2O,8.468521082957745
493,CHEMBL517867,3.4,nM,O=C(Nc1nc2ccccc2c2cn(-c3ccccc3)nc12)c1ccco1,8.468521082957745
494,CHEMBL574597,3.4,nM,CNc1nc(C#Cc2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,8.468521082957745
495,CHEMBL390407,3.4,nM,COc1ccc(-n2cc3c(n2)c(NC(=O)c2ccccc2)nc2ccccc23)cc1,8.468521082957745
496,CHEMBL5187659,3.41,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCCc4ccc(O)c(OC)c4)nc(C#Cc4ccc(Br)s4)nc31)[C@H](O)[C@@H]2O,8.467245621007502
497,CHEMBL1091134,3.43,nM,Cn1cc2c(nc(NC(=O)c3ccccc3)n3nc(-c4ccc(F)cc4)nc23)n1,8.46470587995723
498,CHEMBL1834624,3.44,nM,Cn1cc2c(nc(NC(=O)Nc3ccccc3)n3nc(-c4ccc(C(F)(F)F)cc4)nc23)n1,8.46344155742847
499,CHEMBL381972,3.45,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#CC(O)c4cccc([N+](=O)[O-])c4)nc32)[C@H](O)[C@@H]1O,8.462180904926726
500,CHEMBL4095809,3.45,nM,CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(NCc4cccc(Cl)c4)ncnc32)[C@H](O)[C@@H]1O,8.462180904926726
501,CHEMBL4800356,3.46,nM,Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)OCCCCNC(=O)OC(C)(C)C)cc3)n3nc(-c4ccco4)nc23)n1,8.460923901207224
502,CHEMBL3911816,3.46,nM,Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)NCCCCC(=O)OC(C)(C)C)cc3)n3nc(-c4ccco4)nc23)n1,8.460923901207224
503,CHEMBL575825,3.47,nM,Cn1cc2c(nc(NC(=O)Cc3cccc4ccccc34)n3nc(-c4ccco4)nc23)n1,8.459670525209127
504,CHEMBL2064652,3.48,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4cc5ccccc5c5ccccc45)nc31)[C@H](O)[C@@H]2O,8.45842075605342
505,CHEMBL2064657,3.49,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#Cc4ccc(F)c(F)c4)nc31)[C@H](O)[C@@H]2O,8.45717457304082
506,CHEMBL371404,3.5,nM,CCCn1c(=O)c2c(nc3n2CC(CC)=C3)n(Cc2ccccc2)c1=O,8.455931955649724
507,CHEMBL203998,3.5,nM,Cn1cc2c(nc(NC(=O)Nc3cccc[n+]3[O-])n3nc(-c4ccco4)nc23)n1,8.455931955649724
508,CHEMBL204753,3.5,nM,Cc1sccc1NC(=O)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,8.455931955649724
509,CHEMBL4084856,3.5,nM,COc1ccn2c(c1)nc1c2c(=O)n(CCC(C)C)c(=O)n1Cc1ccccc1,8.455931955649724
510,CHEMBL4102809,3.5,nM,COc1ccn2c(c1)nc1c2c(=O)n(CC(C)(C)C)c(=O)n1Cc1ccccc1,8.455931955649724
511,CHEMBL4102026,3.5,nM,CCCCCn1c(=O)c2c(nc3cc(OC)ccn32)n(Cc2ccccc2)c1=O,8.455931955649724
512,CHEMBL374242,3.5,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NOC)nc(C#Cc4ccccc4)nc32)[C@H](O)[C@@H]1O,8.455931955649724
513,CHEMBL270676,3.5,nM,CCCSc1nc(NC(C)=O)cc(OCc2ccc(Cl)cc2)n1,8.455931955649724
514,CHEMBL3407775,3.53,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4cccnn4)nc31)[C@H](O)[C@@H]2O,8.452225294612177
515,CHEMBL3754475,3.53,nM,O=C(Cc1ccccc1)Nc1nc(-c2cccs2)nc2cn(-c3ccccc3)nc12,8.452225294612177
516,CHEMBL4065920,3.56,nM,CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,8.448550002027124
517,CHEMBL97748,3.56,nM,Nc1ccc(CC(=O)Nc2nc3ccc(Cl)cc3c3nc(-c4ccco4)nn23)cc1,8.448550002027124
518,CHEMBL1800861,3.58,nM,C=CCN1C(=O)N2CC(C)N=C2c2[nH]c(-c3cc(OC)no3)nc21,8.446116973356126
519,CHEMBL4546595,3.58,nM,Nc1nc(-c2ccc(CO)cc2)nc2sc(-c3ccco3)nc12,8.446116973356126
520,CHEMBL1650356,3.6,nM,CCC(=O)Nc1cc(-c2ccc(OC)cc2)nc(-c2ccc(OC)cc2)n1,8.443697499232712
521,CHEMBL1650355,3.6,nM,COc1ccc(-c2cc(NC(C)=O)nc(-c3ccc(OC)cc3)n2)cc1,8.443697499232712
522,CHEMBL2368367,3.6,nM,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(I)nc31)[C@H](O)[C@@H]2O,8.443697499232712
523,CHEMBL200279,3.64,nM,O=C(NCC1CC1)[C@H]1S[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,8.438898616350944
524,CHEMBL388145,3.69,nM,CNc1nc(Cl)nc2c1ncn2[C@@H]1SC[C@@H](O)[C@H]1O,8.43297363384094
525,CHEMBL1094131,3.7,nM,O=C(Nc1nc(-c2ccccc2)nc2nn(Cc3ccccc3)cc12)c1cccc(Cl)c1,8.431798275933005
526,CHEMBL573937,3.7,nM,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NC4CCCC4)nc(Cl)nc31)[C@H](O)[C@@H]2O,8.431798275933005
527,CHEMBL220335,3.7,nM,CONc1nc(C#Cc2ccc(CC#N)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,8.431798275933005
528,CHEMBL4445763,3.7,nM,Nc1nc(-c2cccc(CO)c2)nc2sc(-c3ccccc3)nc12,8.431798275933005
529,CHEMBL331291,3.7,nM,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NC4CCCC4)nc(Cl)nc31)[C@H](O)[C@@H]2O,8.431798275933005
530,CHEMBL352707,3.7,nM,CCCCn1cc2c(nc(NC(=O)Nc3ccc(Cl)c(Cl)c3)n3nc(-c4ccco4)nc23)n1,8.431798275933005
531,CHEMBL2112158,3.7,nM,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4ccccc4C)nc(Cl)nc31)[C@H](O)[C@@H]2O,8.431798275933005
532,CHEMBL2180932,3.71,nM,C[C@@H](Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12)c1ccccc1,8.430626090384955
533,CHEMBL4278675,3.72,nM,CNc1ncc(C(=O)OCc2ccc(C)cc2)c2nc(-c3ccco3)nn12,8.429457060118102
534,CHEMBL4282986,3.73,nM,CNc1ncc(C(=O)NCc2ccccc2)c2nc(-c3ccco3)nn12,8.428291168191313
535,CHEMBL280080,3.75,nM,O=C(Cc1ccccc1)Nc1nc2ccccc2n2c(=O)n(-c3ccccc3)nc12,8.425968732272281
536,CHEMBL4059807,3.75,nM,CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(NCc4ccccc4OC)ncnc32)[C@H](O)[C@@H]1O,8.425968732272281
537,CHEMBL206090,3.77,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#CC4=CCCCC4)nc32)[C@H](O)[C@@H]1O,8.423658649794207
538,CHEMBL2064647,3.78,nM,CCc1ccc(C#Cc2nc(NC)c3ncn([C@H]4[C@H](O)[C@H](O)[C@]5(C(=O)NC)C[C@H]45)c3n2)cc1,8.422508200162774
539,CHEMBL3612931,3.8,nM,CCNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)NC)C[C@H]12,8.42021640338319
540,CHEMBL573030,3.8,nM,CONc1nc(C#Cc2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,8.42021640338319
541,CHEMBL441707,3.8,nM,CONc1nc(C#Cc2ccccc2)nc2c1ncn2[C@@H]1O[C@@H](CO)[C@@H](O)[C@H]1O,8.42021640338319
542,CHEMBL2181156,3.82,nM,CCCCC(CC)CNc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,8.41793663708829
543,CHEMBL559990,3.82,nM,CCCOc1cncc2[nH]c3c(=O)n(CCC)c(=O)n(CCC)c3c12,8.41793663708829
544,CHEMBL1800788,3.85,nM,CCC1CN2C(=O)N(Cc3ccccc3)c3nc(-c4cc(OC)nn4C)[nH]c3C2=N1,8.414539270491499
545,CHEMBL3414936,3.86,nM,CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)n1,8.413412695328246
546,CHEMBL5181821,3.89,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCCc4ccc(OC)c(O)c4)nc(OC)nc31)[C@H](O)[C@@H]2O,8.410050398674292
547,CHEMBL378150,3.9,nM,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cc(OC)ccc4OC)ncnc32)[C@H](O)[C@@H]1O,8.4089353929735
548,CHEMBL193692,3.9,nM,OC[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)ncnc32)[C@H](O)[C@@H]1O,8.4089353929735
549,CHEMBL3414941,3.9,nM,CCn1nnc([C@H]2O[C@@H](n3cnc4c(NC5CC5)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,8.4089353929735
550,CHEMBL242633,3.9,nM,Cc1cccc(-n2cc3c(n2)c(NC(=O)Cc2ccccc2)nc2ccccc23)c1,8.4089353929735
551,CHEMBL2071048,3.9,nM,Cc1ccc(CNC(=O)N2CCC(NC(=O)Nc3nc4nn(C)cc4c4nc(-c5ccco5)nn34)CC2)cc1,8.4089353929735
552,CHEMBL4069499,3.93,nM,CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(N[C@@H]4C[C@H]4c4ccccc4)ncnc32)[C@H](O)[C@@H]1O,8.405607449624574
553,CHEMBL179240,3.98,nM,CCCCCNC(=O)Nc1nc2nn(CC3CCCCC3)cc2c2nc(-c3ccco3)nn12,8.400116927926312
554,CHEMBL322250,4.0,nM,CCCn1c(=O)c2c(nc3ccccn32)n(Cc2ccccc2)c1=O,8.397940008672037
555,CHEMBL4530009,4.0,nM,O=C(Nc1nc(-c2ccccc2)nc2sc(-c3ccco3)nc12)c1ccco1,8.397940008672037
556,CHEMBL70880,4.0,nM,COc1ccccc1NC(=O)Nc1nc(-c2cccnc2)nc2ccccc12,8.397940008672037
557,CHEMBL231881,4.0,nM,O=C(NCc1ccc(Cl)cc1)c1cnn(-c2nc(N[C@H]3CCCO3)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,8.397940008672037
558,CHEMBL223786,4.0,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NOC)nc(C#Cc4ccc(C(C)=O)cc4)nc32)[C@H](O)[C@@H]1O,8.397940008672037
559,CHEMBL207760,4.0,nM,COc1ccc(-c2nc(-c3ccccc3)c3[nH]cnc3n2)cc1,8.397940008672037
560,CHEMBL399621,4.0,nM,OCc1cnn(-c2nc(Nc3ccncc3)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,8.397940008672037
561,CHEMBL207408,4.03,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(I)nc32)[C@H](O)[C@@H]1O,8.39469495385889
562,CHEMBL1834629,4.06,nM,Cn1cc2c(nc(NC(=O)Nc3ccc(F)cc3)n3nc(-c4ccc(-c5ccccc5)cc4)nc23)n1,8.391473966422806
563,CHEMBL522434,4.06,nM,COc1ccc(O)c(CNc2nc(Cl)nc3c2ncn3[C@H]2[C@H](O)[C@H](O)[C@@H]3C[C@@H]32)c1,8.391473966422806
564,CHEMBL375619,4.1,nM,CONc1nc(C#CCCCC#N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,8.387216143280265
565,CHEMBL3892915,4.11,nM,C#CCCCC(=O)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,8.386158178123932
566,CHEMBL4762320,4.11,nM,C#CCCCNC(=O)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,8.386158178123932
567,CHEMBL417292,4.13,nM,OC[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(I)c4)ncnc31)[C@H](O)[C@@H]2O,8.384049948343598
568,CHEMBL3314887,4.14,nM,CCOC(=O)c1cnc(NC)n2nc(-c3ccco3)nc12,8.3829996588791
569,CHEMBL413686,4.16,nM,O[C@@H]1[C@H](O)CS[C@H]1n1cnc2c(NCc3cccc(I)c3)nc(Cl)nc21,8.380906669373257
570,CHEMBL2113541,4.2,nM,COC[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,8.3767507096021
571,CHEMBL4079448,4.2,nM,CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,8.3767507096021
572,CHEMBL112923,4.2,nM,O=c1c2c(nc3ccccn32)n(Cc2ccccc2)c(=O)n1CC1CC1,8.3767507096021
573,CHEMBL164321,4.22,nM,CCSC(=O)c1c(CC)nc(-c2ccccc2)c(C(=O)OCCF)c1CC,8.374687549038326
574,CHEMBL1094996,4.26,nM,CNC(=O)[C@H]1O[C@@H](n2cnc3c(Nc4ccc(CCNC(=O)c5cc(OC)c(OC)c(OC)c5)cc4)ncnc32)[C@H](O)[C@@H]1O,8.370590400897282
575,CHEMBL381408,4.27,nM,CNC(=O)[C@H]1S[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,8.369572124974976
576,CHEMBL220158,4.3,nM,CONc1nc(C#Cc2ccc(OC)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,8.366531544420413
577,CHEMBL4103734,4.3,nM,C#CCn1c(=O)c2c(nc3cc(OC)ccn32)n(Cc2ccccc2)c1=O,8.366531544420413
578,CHEMBL2177153,4.3,nM,CNC(=O)[C@]1(n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)SC[C@H](O)[C@@H]1O,8.366531544420413
579,CHEMBL235295,4.3,nM,COc1ccc(C(=O)Nc2nc3ccccc3n3c(=O)c(-c4ccccc4)nn23)cc1,8.366531544420413
580,CHEMBL242424,4.3,nM,Cc1cccc(-n2cc3c(n2)c(NC(=O)c2ccccc2)nc2ccccc23)c1,8.366531544420413
581,CHEMBL242632,4.4,nM,Cc1ccc(-n2cc3c(n2)c(NC(=O)c2ccccc2)nc2ccccc23)cc1,8.356547323513812
582,CHEMBL1650349,4.4,nM,CC(=O)Nc1cc(-c2ccc(C)cc2)nc(-c2ccc(C)cc2)n1,8.356547323513812
583,CHEMBL223739,4.4,nM,CONc1nc(C#Cc2ccc(F)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,8.356547323513812
584,CHEMBL193385,4.4,nM,OC[C@H]1O[C@@H](n2cnc3c(NCc4cccc(Cl)c4)ncnc32)[C@H](O)[C@@H]1O,8.356547323513812
585,CHEMBL4080205,4.41,nM,CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(NCc4ccccc4Cl)ncnc32)[C@H](O)[C@@H]1O,8.355561410532161
586,CHEMBL2064656,4.45,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#Cc4cccc(Cl)c4)nc31)[C@H](O)[C@@H]2O,8.351639989019068
587,CHEMBL4748745,4.47,nM,Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)OCCCCCNC(=O)OC(C)(C)C)cc3)n3nc(-c4ccco4)nc23)n1,8.349692476868064
588,CHEMBL3965390,4.47,nM,Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)NCCCCCC(=O)OC(C)(C)C)cc3)n3nc(-c4ccco4)nc23)n1,8.349692476868064
589,CHEMBL175474,4.48,nM,CCCCCCCCn1cc2c(nc(NC(=O)Nc3ccc(C)cc3)n3nc(-c4ccco4)nc23)n1,8.348721986001856
590,CHEMBL3746512,4.48,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCCc4ccccc4)nc(I)nc31)[C@H](O)[C@@H]2O,8.348721986001856
591,CHEMBL390408,4.5,nM,COc1ccc(-n2cc3c(n2)c(NC(=O)Cc2ccccc2)nc2ccccc23)cc1,8.346787486224656
592,CHEMBL3612936,4.5,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC4CCC4)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,8.346787486224656
593,CHEMBL4871554,4.5,nM,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCCCCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,8.346787486224656
594,CHEMBL364671,4.5,nM,OC[C@H]1O[C@@H](n2cnc3c(NCc4cccnc4)ncnc32)[C@H](O)[C@@H]1O,8.346787486224656
595,CHEMBL474016,4.54,nM,COc1ccc(-n2nc3c(NC(=O)c4ccccc4)nc4ncccc4n3c2=O)cc1,8.342944147142896
596,CHEMBL3311386,4.55,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(N[C@H]4C[C@@H]4c4ccc(F)c(F)c4)nc(C#Cc4ccccc4)nc31)[C@H](O)[C@@H]2O,8.341988603342887
597,CHEMBL1800733,4.56,nM,C=CCN1C(=O)N2CC(C)N=C2c2[nH]c(-c3cc(C)nn3C)nc21,8.341035157335565
598,CHEMBL382141,4.58,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#CCC(C)O)nc32)[C@H](O)[C@@H]1O,8.339134521996131
599,CHEMBL439976,4.6,nM,CNC(=O)[C@@H]1C[C@H](N)[C@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)O1,8.337242168318426
600,CHEMBL3121724,4.6,nM,Cn1c(=O)c2[nH]c(-c3ccc(OCCN4CCCC4)cc3)nc2n(C)c1=O,8.337242168318426
601,CHEMBL68278,4.61,nM,CCCCn1c(=O)[nH]c2[nH]cnc2c1=O,8.336299074610352
602,CHEMBL4797181,4.63,nM,COc1ccc(C(=O)Nc2nc(-c3ccccc3)c(C(=O)c3ccc(C)cc3)s2)cc1,8.334419008982048
603,CHEMBL4573502,4.63,nM,COc1cc(CCNc2nc(C#Cc3cccc(F)c3)nc3c2ncn3[C@H]2[C@H](O)[C@H](O)[C@@H]3C[C@@H]32)ccc1O,8.334419008982048
604,CHEMBL4746936,4.63,nM,COc1ccc(C(=O)Nc2nc(-c3ccccc3)c(-c3nc4ccccc4c(=O)n3-c3ccc(OC)cc3)s2)cc1,8.334419008982048
605,CHEMBL4452898,4.66,nM,COc1ccc(-c2nc(N)c3nc(-c4ccco4)sc3n2)cc1,8.33161408331
606,CHEMBL4102750,4.67,nM,CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCc5ccc(Cl)cc5F)ncnc43)[C@H](O)[C@@H]2O)n1,8.330683119433887
607,CHEMBL333799,4.7,nM,COc1ccc(-n2nc3c(=O)[nH]c4c([N+](=O)[O-])cccc4n3c2=O)cc1,8.327902142064282
608,CHEMBL319387,4.7,nM,CCCCC#Cc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,8.327902142064282
